file,error,num_incorrect_squares,num_incorrect_corners,occupancy_classification_mistakes,piece_classification_mistakes,actual_num_pieces,predicted_num_pieces,time_corner_detection,time_occupancy_classification,time_piece_classification,time_prepare_results
3891.png,None,1,0,1,0,16,17,0.13811333756893873,0.050930311903357506,0.1340823294594884,0.00011875759810209274
3698.png,None,0,0,0,0,31,31,0.14056873507797718,0.05074793193489313,0.24257713742554188,0.00010241474956274033
1989.png,None,0,0,0,0,20,20,0.11166728660464287,0.05189328081905842,0.16242741141468287,8.281879127025604e-05
3917.png,None,0,0,0,0,31,31,0.1336606927216053,0.05089971795678139,0.24210470262914896,0.00010246224701404572
3494.png,None,0,0,0,0,16,16,0.1411890909075737,0.05162585433572531,0.12734814174473286,7.56140798330307e-05
2368.png,None,0,0,0,0,13,13,0.12392684537917376,0.050870176404714584,0.10765570402145386,6.92484900355339e-05
1032.png,None,0,0,0,0,30,30,0.1285492293536663,0.05115882307291031,0.2325080707669258,0.00010210368782281876
0404.png,None,0,0,0,0,15,15,0.13494154065847397,0.05128679424524307,0.12014113552868366,7.264502346515656e-05
3582.png,None,0,0,0,0,5,5,0.12763766758143902,0.05030708573758602,0.061318762600421906,5.241949111223221e-05
2639.png,None,0,0,0,0,28,28,0.14374066703021526,0.05024403426796198,0.21307491976767778,9.653810411691666e-05
0199.png,None,0,0,0,0,5,5,0.13008924014866352,0.05020328238606453,0.045375749468803406,5.238037556409836e-05
0019.png,None,0,0,0,0,20,20,0.13337331637740135,0.0502956872805953,0.15603044256567955,8.040573447942734e-05
3897.png,None,0,0,0,0,23,23,0.13734520971775055,0.050260468386113644,0.17441765777766705,8.819997310638428e-05
0228.png,None,0,0,0,0,26,26,0.12672041542828083,0.05050833057612181,0.21563434787094593,9.455904364585876e-05
1354.png,None,0,0,0,0,28,28,0.132294163107872,0.050240566954016685,0.2134336419403553,9.473506361246109e-05
4854.png,None,0,0,0,0,27,27,0.13130434043705463,0.05029051657766104,0.20899798069149256,9.59634780883789e-05
4867.png,None,0,0,0,0,22,22,0.1265027178451419,0.0505137387663126,0.18342605140060186,8.509773761034012e-05
1218.png,None,0,0,0,0,32,32,0.1338316248729825,0.050198351964354515,0.25884302146732807,0.00010833051055669785
1485.png,None,0,0,0,0,26,26,0.12407512590289116,0.05038769170641899,0.19885773677378893,9.157788008451462e-05
2850.png,None,0,0,0,0,20,20,0.1344535117968917,0.05029013380408287,0.15623219311237335,8.090771734714508e-05
0808.png,None,0,0,0,0,18,18,0.12425617221742868,0.05040696635842323,0.14463092107325792,7.888022810220718e-05
3170.png,None,0,0,0,0,24,24,0.12352488003671169,0.05027439258992672,0.1883932165801525,8.770916610956192e-05
0920.png,None,1,0,1,0,28,27,0.13586912117898464,0.050198315642774105,0.2061254382133484,9.405985474586487e-05
2977.png,None,1,0,1,0,26,27,0.13417032081633806,0.05023763608187437,0.20933780819177628,9.791553020477295e-05
3561.png,None,0,0,0,0,26,26,0.1223299689590931,0.0506356805562973,0.21231033001095057,9.419582784175873e-05
0122.png,None,0,0,0,0,32,32,0.12155066803097725,0.050892860628664494,0.24730829987674952,0.00010365713387727737
3233.png,None,0,0,0,0,28,28,0.13452258799225092,0.05100888479501009,0.214228343218565,9.842589497566223e-05
2420.png,None,0,0,0,0,32,32,0.12905400060117245,0.050892313942313194,0.24783819541335106,0.00010306946933269501
4570.png,None,0,0,0,0,30,30,0.12886896822601557,0.05069050285965204,0.23620927333831787,0.00010043568909168243
3455.png,None,0,0,0,0,32,32,0.12091074511408806,0.05159168131649494,0.24890933651477098,0.00010223314166069031
3830.png,None,0,0,0,0,30,30,0.1430687503889203,0.05094696953892708,0.23508659098297358,0.00010102521628141403
1234.png,None,0,0,0,0,18,18,0.13594249542802572,0.051290398463606834,0.14573125261813402,7.777009159326553e-05
2335.png,None,0,0,0,0,28,28,0.13139834348112345,0.050853849388659,0.21595664229243994,9.751413017511368e-05
0684.png,None,0,0,0,0,23,23,0.1369896586984396,0.05062189791351557,0.17659003846347332,8.812174201011658e-05
0841.png,None,0,0,0,0,17,17,0.13615024276077747,0.0509749474003911,0.13468115404248238,7.620453834533691e-05
3311.png,None,0,0,0,0,28,28,0.13621570635586977,0.0508747948333621,0.21436781156808138,9.976979345083237e-05
1699.png,None,0,0,0,0,28,28,0.13789142109453678,0.05076368246227503,0.21571731567382812,9.722169488668442e-05
1212.png,None,0,0,0,0,21,21,0.12256593070924282,0.05091321561485529,0.16763813234865665,8.400622755289078e-05
4179.png,None,0,0,0,0,24,24,0.12562990467995405,0.05106590036302805,0.18658925779163837,8.977856487035751e-05
4427.png,None,0,0,0,0,26,26,0.13645945396274328,0.05077417194843292,0.20036268886178732,9.476114064455032e-05
4195.png,None,0,0,0,0,28,28,0.12062238622456789,0.050874452106654644,0.21459363121539354,9.569618850946426e-05
4435.png,None,0,0,0,0,15,15,0.13225316628813744,0.05076281912624836,0.11945372354239225,7.290393114089966e-05
2274.png,None,0,0,0,0,11,11,0.13247600756585598,0.05073693674057722,0.0889467354863882,6.472412496805191e-05
1096.png,None,0,0,0,0,23,23,0.11526366416364908,0.050699008628726006,0.1769579416140914,8.83638858795166e-05
1298.png,None,0,0,0,0,7,7,0.13987867906689644,0.050828419625759125,0.06424267776310444,5.7637691497802734e-05
1269.png,None,0,0,0,0,32,32,0.1255482565611601,0.05159691534936428,0.24743817560374737,0.00010398775339126587
2927.png,None,0,0,0,0,22,22,0.1348958369344473,0.05108291003853083,0.1697070486843586,8.588284254074097e-05
3346.png,None,0,0,0,0,13,13,0.13111411221325397,0.05086131766438484,0.1074969107285142,6.809458136558533e-05
2828.png,None,0,0,0,0,23,23,0.13189664762467146,0.05085067357867956,0.17548247333616018,8.891336619853973e-05
4125.png,None,0,0,0,0,17,17,0.13390122260898352,0.050957174971699715,0.13339031767100096,7.57947564125061e-05
4646.png,None,0,0,0,0,27,27,0.12858658749610186,0.050721317529678345,0.20831126905977726,9.562168270349503e-05
4857.png,None,0,0,0,0,29,29,0.14280030597001314,0.05080964509397745,0.22347985859960318,9.819958359003067e-05
4376.png,None,0,0,0,0,25,25,0.1334059303626418,0.05104866065084934,0.19411260355263948,9.059347212314606e-05
0498.png,None,0,0,0,0,28,28,0.12428440153598785,0.050913285464048386,0.214685064740479,9.798072278499603e-05
4129.png,None,0,0,0,0,30,30,0.136353793554008,0.05092900060117245,0.23232504539191723,0.00010027829557657242
0131.png,None,0,0,0,0,26,26,0.13366882037371397,0.051018331199884415,0.1997881643474102,9.327474981546402e-05
2121.png,None,1,0,1,0,16,15,0.13243299815803766,0.05081132613122463,0.12046961579471827,7.137283682823181e-05
3341.png,None,0,0,0,0,12,12,0.13168154563754797,0.050789130851626396,0.10000858921557665,6.79120421409607e-05
1553.png,None,0,0,0,0,16,16,0.13850558083504438,0.05107895936816931,0.12751060537993908,7.428694516420364e-05
3516.png,None,0,0,0,0,22,22,0.12117671966552734,0.05090851243585348,0.170817575417459,8.468795567750931e-05
2042.png,None,0,0,0,0,32,32,0.1378121692687273,0.051142726093530655,0.2504064440727234,0.00010326318442821503
3984.png,None,0,0,0,0,17,17,0.12771310098469257,0.05101895984262228,0.13448136765509844,7.605645805597305e-05
1103.png,None,0,0,0,0,7,7,0.12332645151764154,0.05164389591664076,0.06447266135364771,5.6277960538864136e-05
2980.png,None,0,0,0,0,11,11,0.13025835249572992,0.0503592761233449,0.08756609167903662,6.580818444490433e-05
4019.png,None,0,0,0,0,19,19,0.13314135186374187,0.05076413042843342,0.15178530663251877,8.020363748073578e-05
2662.png,None,0,0,0,0,20,20,0.1327938251197338,0.0503725353628397,0.15586763434112072,8.169002830982208e-05
2382.png,None,0,0,0,0,7,7,0.11457068473100662,0.05021842382848263,0.07620983105152845,5.6745484471321106e-05
0301.png,None,0,0,0,0,16,16,0.12144514545798302,0.05101696029305458,0.12583990395069122,7.492303848266602e-05
1811.png,None,0,0,0,0,28,28,0.12027893681079149,0.05076155159622431,0.2141953632235527,0.00010000448673963547
0410.png,None,0,0,0,0,14,14,0.12905700597912073,0.05031226575374603,0.12688392493873835,7.000844925642014e-05
4571.png,None,0,0,0,0,28,28,0.12714464589953423,0.050758594647049904,0.21340167336165905,9.758025407791138e-05
3206.png,None,1,0,1,0,24,25,0.13400028739124537,0.05026803072541952,0.2071094885468483,9.455438703298569e-05
1203.png,None,0,0,0,0,24,24,0.1237918408587575,0.05059756152331829,0.18749259039759636,8.771289139986038e-05
4183.png,None,0,0,0,0,26,26,0.12881986424326897,0.0502981822937727,0.20086393132805824,9.154342114925385e-05
3225.png,None,0,0,0,0,20,20,0.13077893946319818,0.05036116112023592,0.17297900933772326,8.21547582745552e-05
3042.png,None,0,0,0,0,20,20,0.12814151961356401,0.05038456432521343,0.1738574868068099,8.2407146692276e-05
0017.png,None,0,0,0,0,18,18,0.13147832173854113,0.050213735550642014,0.14373269211500883,7.706694304943085e-05
3172.png,None,0,0,0,0,17,17,0.11932736728340387,0.05015784688293934,0.1466846987605095,7.571838796138763e-05
1238.png,None,0,0,0,0,32,32,0.13865281641483307,0.0507524311542511,0.24603913351893425,0.0001036468893289566
4280.png,None,0,0,0,0,17,17,0.12454307731240988,0.05037381127476692,0.14724962320178747,8.128862828016281e-05
3327.png,None,0,0,0,0,19,19,0.12762113381177187,0.05020823795348406,0.16526277177035809,7.874239236116409e-05
1259.png,None,0,0,0,0,17,17,0.1328130140900612,0.050148461014032364,0.1332104066386819,7.709115743637085e-05
1875.png,None,1,0,1,0,20,19,0.13998595997691154,0.05102248955518007,0.1523150159046054,7.995590567588806e-05
2745.png,None,0,0,0,0,24,24,0.1314489860087633,0.05001766886562109,0.20157413929700851,8.84300097823143e-05
2657.png,None,0,0,0,0,11,11,0.12542399391531944,0.05048002302646637,0.10017413273453712,6.496626883745193e-05
2988.png,None,0,0,0,0,19,19,0.13658136688172817,0.050901164300739765,0.15170743223279715,0.00012144353240728378
1617.png,None,0,0,0,0,32,32,0.11958282720297575,0.05023450218141079,0.26124481204897165,0.0001518242061138153
4697.png,None,0,0,0,0,27,27,0.1293493937700987,0.0510815866291523,0.20941046718508005,9.481888264417648e-05
1027.png,None,0,0,0,0,30,30,0.1244285898283124,0.05011488776654005,0.23485257383435965,9.944383054971695e-05
1656.png,None,0,0,0,0,30,30,0.12634062860161066,0.05115741863846779,0.2514121886342764,0.00010099261999130249
1494.png,None,0,0,0,0,28,28,0.1328377826139331,0.05088477581739426,0.22974065877497196,9.748619049787521e-05
3155.png,None,0,0,0,0,18,18,0.13906649872660637,0.05025729350745678,0.1609223522245884,7.658544927835464e-05
2257.png,None,0,0,0,0,13,13,0.1302610607817769,0.050302875228226185,0.12112062983214855,6.860680878162384e-05
2949.png,None,0,0,0,0,14,14,0.13762497063726187,0.0506729269400239,0.113712003454566,7.0144422352314e-05
1466.png,None,0,0,0,0,20,20,0.13672420848160982,0.050205403938889503,0.15808258205652237,8.133798837661743e-05
4060.png,None,0,0,0,0,30,30,0.12385195773094893,0.0504758358001709,0.2331221541389823,0.00010613352060317993
2162.png,None,0,0,0,0,21,21,0.12556994240731,0.050169860012829304,0.1642561722546816,8.475687354803085e-05
2986.png,None,0,0,0,0,28,28,0.1345767630264163,0.05077109206467867,0.22407816164195538,9.709317237138748e-05
3454.png,None,0,0,0,0,32,32,0.13565018773078918,0.050110762007534504,0.24628633074462414,0.00010387599468231201
0449.png,None,0,0,0,0,11,11,0.1394125521183014,0.05153077282011509,0.08852528128772974,6.379932165145874e-05
3270.png,None,0,0,0,0,20,20,0.1397203290835023,0.050781610421836376,0.1685223300009966,8.135661482810974e-05
0851.png,None,0,0,0,0,18,18,0.122241685166955,0.05013321712613106,0.15772620122879744,7.872935384511948e-05
3188.png,None,0,0,0,0,21,21,0.13834552094340324,0.050286008045077324,0.16480109095573425,8.499529212713242e-05
0758.png,None,0,0,0,0,16,16,0.12443657591938972,0.05093869660049677,0.12549137976020575,7.192511111497879e-05
2386.png,None,0,0,0,0,23,23,0.12948680017143488,0.050764214247465134,0.17467091884464025,8.852127939462662e-05
0123.png,None,0,0,0,0,12,12,0.1328956177458167,0.050826869904994965,0.09967481438070536,6.61313533782959e-05
3092.png,None,0,0,0,0,16,16,0.12790802214294672,0.05027836933732033,0.12386329844594002,7.345527410507202e-05
3858.png,None,0,0,0,0,26,26,0.12212779931724072,0.050270479172468185,0.2139181587845087,9.215902537107468e-05
0013.png,None,0,0,0,0,22,22,0.13241898547858,0.05025572795420885,0.16833582520484924,8.476711809635162e-05
3328.png,None,0,0,0,0,32,32,0.11947320681065321,0.05037531815469265,0.26109717786312103,0.00010546483099460602
0372.png,None,0,0,0,0,22,22,0.12298506032675505,0.05036326963454485,0.1829658793285489,8.369702845811844e-05
4522.png,None,0,0,0,0,32,32,0.13118482660502195,0.0508117126300931,0.26107761543244123,0.00010422244668006897
3441.png,None,0,0,0,0,24,24,0.11844922322779894,0.050871362909674644,0.18853094801306725,8.972547948360443e-05
4329.png,None,0,0,0,0,20,20,0.11625402513891459,0.05045472830533981,0.17294128239154816,8.119363337755203e-05
4759.png,None,0,0,0,0,32,32,0.13231390714645386,0.05014800280332565,0.24654087144881487,0.00010435190051794052
3661.png,None,0,0,0,0,15,15,0.12404859159141779,0.05025238171219826,0.13364662881940603,7.277168333530426e-05
3765.png,None,0,0,0,0,14,14,0.13668740447610617,0.05042957607656717,0.126150943338871,6.971415132284164e-05
2323.png,None,0,0,0,0,13,13,0.11845957674086094,0.05057345423847437,0.12071437854319811,6.893463432788849e-05
2962.png,None,0,0,0,0,18,18,0.13810978922992945,0.0509811332449317,0.14473915100097656,7.778778672218323e-05
2196.png,None,0,0,0,0,23,23,0.13181591220200062,0.050297487527132034,0.17501873895525932,8.754432201385498e-05
0340.png,None,0,0,0,0,16,16,0.13134386762976646,0.050063932314515114,0.1246799910441041,7.322151213884354e-05
1291.png,None,0,0,0,0,20,20,0.13258819375187159,0.05013343505561352,0.17013467196375132,8.332356810569763e-05
2854.png,None,1,0,1,0,30,29,0.12211783602833748,0.050941492430865765,0.22046793065965176,9.95248556137085e-05
2017.png,None,0,0,0,0,31,31,0.12029774952679873,0.050160511396825314,0.23823630064725876,0.00010439567267894745
3743.png,None,0,0,0,0,26,26,0.13566622138023376,0.05032491497695446,0.2009222125634551,9.241513907909393e-05
1964.png,None,0,0,0,0,18,18,0.11767688021063805,0.050129066221416,0.15685428213328123,7.886253297328949e-05
1766.png,None,0,0,0,0,21,21,0.13817576505243778,0.05025097914040089,0.1768546886742115,8.375663310289383e-05
3218.png,None,0,0,0,0,8,8,0.13793624192476273,0.05136630591005087,0.06951318308711052,6.056204438209534e-05
3025.png,None,0,0,0,0,30,30,0.13444857951253653,0.05024891346693039,0.2360110580921173,0.00010032206773757935
4790.png,None,0,0,0,0,24,24,0.1328958487138152,0.05092516727745533,0.2013180498033762,8.986424654722214e-05
3794.png,None,0,0,0,0,25,25,0.1272445246577263,0.0507963327690959,0.19335525017231703,9.050872176885605e-05
4381.png,None,0,0,0,0,20,20,0.13191417511552572,0.05030418932437897,0.15576747059822083,8.392333984375e-05
3193.png,None,0,0,0,0,31,31,0.1316310865804553,0.05021327920258045,0.24285667669028044,0.00010247807949781418
0954.png,None,0,0,0,0,6,6,0.13173809368163347,0.050929825752973557,0.055381362326443195,5.425047129392624e-05
0307.png,None,0,0,0,0,32,32,0.13121228385716677,0.05066187307238579,0.24856651108711958,0.00010331440716981888
4805.png,None,0,0,0,0,32,32,0.13762487191706896,0.050266812555491924,0.25890932884067297,0.00010363850742578506
3633.png,None,0,0,0,0,25,25,0.13288289587944746,0.050200389698147774,0.20625793654471636,9.14447009563446e-05
1973.png,None,0,0,0,0,26,26,0.1214420422911644,0.05018164403736591,0.21455601789057255,9.394809603691101e-05
2602.png,None,0,0,0,0,32,32,0.12621754221618176,0.05090039782226086,0.24724320974200964,0.00010470114648342133
1293.png,None,0,0,0,0,17,17,0.13065780326724052,0.050307996571063995,0.1330742472782731,7.722899317741394e-05
0633.png,None,0,0,0,0,13,13,0.1329232780262828,0.05086142010986805,0.10782410856336355,6.826408207416534e-05
3223.png,None,0,0,0,0,15,15,0.1338078547269106,0.0501619391143322,0.1180714089423418,7.358379662036896e-05
3754.png,None,0,0,0,0,12,12,0.13513165898621082,0.050190635956823826,0.11197680328041315,6.686151027679443e-05
4549.png,None,1,0,1,0,22,23,0.13289618026465178,0.050194534473121166,0.19080719910562038,8.713826537132263e-05
3920.png,None,0,0,0,0,22,22,0.12526489701122046,0.05021442472934723,0.16920906119048595,8.593965321779251e-05
4707.png,None,0,0,0,0,18,18,0.13377697486430407,0.051126545295119286,0.14680065959692,7.730536162853241e-05
0349.png,None,0,0,0,0,8,8,0.13208227418363094,0.05031889397650957,0.08175782952457666,5.973689258098602e-05
3850.png,None,0,0,0,0,18,18,0.13022723328322172,0.0507428627461195,0.14551907870918512,7.711723446846008e-05
0635.png,None,0,0,0,0,18,18,0.11622557695955038,0.050350040197372437,0.1442641718313098,7.797218859195709e-05
0736.png,None,0,0,0,0,28,28,0.12860377598553896,0.050138551741838455,0.2141465162858367,9.908061474561691e-05
4308.png,None,0,0,0,0,20,20,0.13115848880261183,0.05093083344399929,0.15749700646847486,7.91335478425026e-05
0245.png,None,0,0,0,0,14,14,0.12076286040246487,0.05019497312605381,0.11228610575199127,6.927736103534698e-05
3236.png,None,0,0,0,0,5,5,0.12986011896282434,0.0501403259113431,0.04536736290901899,5.1958486437797546e-05
0487.png,None,0,0,0,0,29,29,0.131716500967741,0.05027013923972845,0.2184076253324747,9.679701179265976e-05
0020.png,None,0,0,0,0,30,30,0.13329048920422792,0.05020936392247677,0.2325981194153428,9.946338832378387e-05
1951.png,None,0,0,0,0,22,22,0.1344959083944559,0.05094888061285019,0.1732181729748845,8.667446672916412e-05
3843.png,None,0,0,0,0,28,28,0.12242655456066132,0.05020368658006191,0.2134313890710473,9.925011545419693e-05
3245.png,None,0,0,0,0,25,25,0.12891644798219204,0.05041735153645277,0.20582709182053804,9.009148925542831e-05
2670.png,None,0,0,0,0,32,32,0.1278152409940958,0.050814585760235786,0.24910895712673664,0.00010257400572299957
1554.png,None,0,0,0,0,7,7,0.10866164322942495,0.050211139023303986,0.06155216787010431,5.7884491980075836e-05
3670.png,None,0,0,0,0,32,32,0.13892048224806786,0.05034893658012152,0.245743066072464,0.0001455368474125862
3645.png,None,0,0,0,0,28,28,0.12270292639732361,0.05018983408808708,0.2274019317701459,9.595882147550583e-05
2646.png,None,0,0,0,0,17,17,0.13646074756979942,0.0502801276743412,0.1328340219333768,7.614493370056152e-05
3989.png,None,0,0,0,0,16,16,0.1323148813098669,0.05010212026536465,0.14012707024812698,7.524620741605759e-05
1415.png,None,0,0,0,0,18,18,0.13530672248452902,0.05114387720823288,0.145439974963665,7.632188498973846e-05
3186.png,None,0,0,0,0,32,32,0.11876905057579279,0.050244583748281,0.26256928965449333,0.00010539963841438293
2276.png,None,0,0,0,0,30,30,0.128538996912539,0.05028948746621609,0.23041338566690683,0.00010121520608663559
